data;precipitacao_total;pressao_atmosferica_media;temperatura_ponto_orvalho_media;temperatura_media;umidade_ar_media;velocidade_vento_media;
2000-05-06;null;null;null;null;null;null;
2000-05-07;null;null;null;null;49.153846;null;
2000-05-08;0;888.0875;13.516667;22.1375;60.333333;2.108333;
2000-05-09;0;888.108333;13.254167;22.058333;58.833333;1.158333;
2000-05-10;0;889;14.366667;22.391667;62.083333;2.054167;
2000-05-11;0;888.4625;13.458333;21.304167;62.375;2.704167;
2000-05-12;0;888.3375;13.15;20.116667;65.416667;3.004167;
2000-05-13;0;888.770833;12.254167;18.908333;67.041667;3.0875;
2000-05-14;0;888.654167;10.533333;18.6875;61.5;3.0875;
2000-05-15;0;887.341667;10.3375;19.033333;59.625;1.8875;
2000-05-16;0;886.3625;10.4875;19.770833;57.208333;1.7;
2000-05-17;0;886.983333;10.7625;20.0875;57.041667;1.579167;
2000-05-18;0;886.695833;13.633333;19.883333;68.333333;2.0625;
2000-05-19;0;887.583333;12.144444;null;68.555556;1.655556;
2000-05-20;null;null;null;null;null;null;
2000-05-21;null;null;null;null;null;null;
2000-05-22;null;null;null;null;null;null;
2000-05-23;null;891.508333;13.558333;20.033333;68.208333;3.058333;
2000-05-24;0;890.879167;11.575;19.0375;64.041667;3.495833;
2000-05-25;0;889.591667;9.779167;17.7875;62.041667;2.941667;
2000-05-26;0;888.983333;9.233333;19.270833;55.5;1.7125;
2000-05-27;0;887.608333;8.5;19.870833;50.5;1.3875;
2000-05-28;0;886.3625;9.3875;20.245833;51.375;.958333;
2000-05-29;0;885.7;12.558333;20.383333;62.833333;1.383333;
2000-05-30;0;886.958333;10.358333;21.029167;54.958333;1.129167;
2000-05-31;0;886.695833;11.154167;21.041667;55.791667;1.1;
2000-06-01;0;null;null;null;60;null;
2000-06-02;null;null;null;null;null;null;
2000-06-03;0;889.966667;11.841667;20.775;59.166667;2.595833;
2000-06-04;0;891.216667;12.3125;19.695833;64.291667;3.470833;
2000-06-05;0;891.016667;11.791667;18.591667;66.458333;3.3625;
2000-06-06;0;891.554167;11.6625;18;68.25;2.820833;
2000-06-07;0;890.879167;11.279167;17.9375;66.75;3.216667;
2000-06-08;0;890.7625;11.1125;18.520833;63.833333;2.716667;
2000-06-09;0;890.475;11.275;18.770833;63.791667;2.320833;
2000-06-10;0;890.075;9.7125;19.2125;56.666667;2.466667;
2000-06-11;0;889.545833;8.158333;18.520833;53.75;1.6;
2000-06-12;0;888.770833;8.929167;18.7375;54.75;1.583333;
2000-06-13;0;888.075;11.045833;19.6375;59.333333;1.708333;
2000-06-14;0;888.158333;12.5125;20.641667;61.666667;2.383333;
2000-06-15;0;888.704167;11.254167;19.7875;59.666667;3.670833;
2000-06-16;0;888.783333;9.875;18.641667;59.125;3.254167;
2000-06-17;0;888.604167;7.866667;18.1875;53.458333;2.766667;
2000-06-18;0;888.425;8.8375;18.5125;56.125;1.9375;
2000-06-19;0;889.129167;9.841667;19.4625;56.958333;1.3625;
2000-06-20;0;888.458333;10.3;20.475;54.875;1.6;
2000-06-21;0;889.2625;12.583333;19.758333;64.75;2.470833;
2000-06-22;0;889.283333;11.833333;18.525;68.833333;2.466667;
2000-06-23;0;889.254167;10.695833;19.495833;58.583333;2.979167;
2000-06-24;0;889.45;11.566667;19.429167;62.416667;2.958333;
2000-06-25;0;889.204167;8.120833;19.479167;50.75;2.679167;
2000-06-26;0;888.8125;4.941667;19.404167;42.583333;2.004167;
2000-06-27;0;888.7875;3.133333;19.304167;36.708333;1.5625;
2000-06-28;0;888.066667;5.216667;19.370833;41.375;2.641667;
2000-06-29;0;887.895833;8.366667;20.275;47.208333;2.870833;
2000-06-30;0;888.691667;8.633333;20.308333;49.625;1.829167;
2000-07-01;0;888.070833;7.55;20.7;44.041667;2.545833;
2000-07-02;0;888.404167;10.883333;20.095833;56.708333;2.7;
2000-07-03;0;889.979167;10.791667;19.408333;59.375;2.695833;
2000-07-04;0;890.433333;10.216667;17.5625;63.166667;3.85;
2000-07-05;0;889.645833;9.1625;16.9875;60.916667;5.004167;
2000-07-06;0;889.416667;11.0125;16.3875;71;3.5625;
2000-07-07;0;889.554167;11.829167;17.9375;68.666667;3.408333;
2000-07-08;0;888.9125;11.175;18.7125;63.416667;2.895833;
2000-07-09;0;888.408333;10.870833;19.133333;61;2.983333;
2000-07-10;0;887.879167;10.191667;19.15;57.958333;3.208333;
2000-07-11;0;888.916667;10.466667;19.6;57.833333;1.704167;
2000-07-12;0;889.854167;12.0875;19.558333;62.541667;2.045833;
2000-07-13;0;891.104167;11.308333;16.7125;71.833333;3.095833;
2000-07-14;0;890.025;10.6875;18.1625;64.375;3.070833;
2000-07-15;0;888.783333;11.645833;19.204167;63.375;2.466667;
2000-07-16;0;887.166667;11.741667;19.545833;61.708333;2.741667;
2000-07-17;0;887.3375;1.975;15.275;46.125;2.483333;
2000-07-18;0;887.683333;.4375;17.145833;37.291667;1.441667;
2000-07-19;0;888.4625;1.070833;19.370833;31;1.979167;
2000-07-20;0;887.4625;4.654167;19.675;38.833333;1.958333;
2000-07-21;0;886.270833;7.408333;21.075;44;2.175;
2000-07-22;0;887.05;11.358333;22;52.666667;2.35;
2000-07-23;0;887.85;13.283333;21.4625;62;3.129167;
2000-07-24;0;887.833333;13.1;17.1875;78.833333;2.108333;
2000-07-25;0;888.395833;13.033333;20.666667;64.958333;1.716667;
2000-07-26;.2;889.020833;14.566667;21.204167;67.333333;2.7375;
2000-07-27;0;889.058333;13.704167;21.15;64.291667;3.333333;
2000-07-28;0;889.675;10.470833;19.766667;58.041667;3.175;
2000-07-29;0;888.3125;8.4875;18.370833;54.708333;2.283333;
2000-07-30;0;887.829167;6.195833;19.375;45.041667;2.4125;
2000-07-31;0;888.204167;4.15;19.533333;39.708333;2.479167;
2000-08-01;0;888.595833;5.1;18.591667;41.958333;3.108333;
2000-08-02;0;889.225;6.816667;19.029167;48.041667;2.704167;
2000-08-03;0;888.895833;8.2125;20.529167;47.666667;2.433333;
2000-08-04;0;888.329167;8.529167;21.708333;44.583333;1.783333;
2000-08-05;0;888.841667;10.4125;21.25;50.458333;3.975;
2000-08-06;0;889.754167;10.191667;19.775;55.833333;3.45;
2000-08-07;0;889.366667;5.7375;20.8125;40.458333;2.5375;
2000-08-08;0;889.1625;3.654167;21.308333;32.958333;2.5625;
2000-08-09;0;889.129167;5.4;21.4125;36.458333;1.958333;
2000-08-10;0;890.004167;8.708333;22.65;42.875;1.304167;
2000-08-11;0;889.579167;10.225;23.791667;44.416667;1.670833;
2000-08-12;0;888.6;10.233333;22.483333;47.958333;2.395833;
2000-08-13;0;888.854167;11.504167;21.475;54.041667;3.254167;
2000-08-14;0;890.15;11.529167;21.404167;56.208333;3.45;
2000-08-15;0;890.566667;7.9625;20.620833;46.458333;2.9625;
2000-08-16;0;889.470833;5.479167;20.9125;39.75;3.108333;
2000-08-17;0;889.558333;5.895833;20.933333;38.958333;3.754167;
2000-08-18;0;889.508333;6.566667;21.075;40.375;2.141667;
2000-08-19;0;889.029167;6.904167;21.6625;40.541667;2.15;
2000-08-20;0;890.145833;6.595833;21.795833;38.5;3.2;
2000-08-21;0;890.329167;6.45;20.833333;40.416667;3.679167;
2000-08-22;0;889.379167;6.608333;21.308333;39.958333;2.720833;
2000-08-23;0;888.154167;6.304167;21.791667;38.458333;2.3125;
2000-08-24;0;887.958333;8.083333;22.395833;41.041667;1.9875;
2000-08-25;0;887.433333;8.241667;24.2625;36.916667;2.8625;
2000-08-26;0;886.016667;7.245833;26.029167;31.708333;1.779167;
2000-08-27;0;884.491667;9.354167;25.045833;38;1.8375;
2000-08-28;0;883.516667;12.4375;24.866667;47.166667;3.533333;
2000-08-29;25.2;887.370833;15.3375;16.341667;94.083333;3.5;
2000-08-30;27.4;888.525;14.470833;18.166667;80;3.275;
2000-08-31;0;887.679167;14.8625;21.720833;67.541667;3.2;
2000-09-01;0;886.581818;15.868182;21.368182;73.863636;null;
2000-09-02;null;null;null;null;null;null;
2000-09-03;null;null;null;null;null;null;
2000-09-04;null;null;null;null;null;null;
2000-09-05;null;887.095833;14.866667;19.975;74.25;3.0625;
2000-09-06;0;885.895833;15.6125;20.6625;73.541667;3.420833;
2000-09-07;6.8;885.825;15.829167;19.016667;83.125;2.2125;
2000-09-08;9.6;885.783333;16.270833;19.2375;83.791667;2.966667;
2000-09-09;0;886.23913;15.873913;19.943478;79.391304;2.3;
2000-09-10;23.4;887.033333;16.333333;19.570833;83.041667;2.5875;
2000-09-11;1.6;886.045833;15.35;22.783333;64.75;2.829167;
2000-09-12;0;885.8;14.120833;23.220833;57.541667;2.816667;
2000-09-13;0;887.37619;15.6;null;67.619048;2.142857;
2000-09-14;null;888.429167;15.7;21.058333;73.208333;2.616667;
2000-09-15;.6;887.995833;15.858333;22.129167;69;2.420833;
2000-09-16;0;888.029167;15.033333;23.220833;61.875;2.3;
2000-09-17;0;888.404167;13.466667;23.6625;54.166667;3.141667;
2000-09-18;0;889.179167;12.345833;23.083333;52.125;4.5625;
2000-09-19;0;889.586957;11.33913;22.369565;51.173913;4.617391;
2000-09-20;0;888.866667;10.5875;21.8375;50.041667;4.295833;
2000-09-21;0;888.141667;9.116667;22.041667;45.458333;3.320833;
2000-09-22;0;888.466667;7.754167;21.9;42.083333;2.079167;
2000-09-23;0;886.6625;6.720833;23.029167;37.041667;2.875;
2000-09-24;0;885.941667;6.0625;22.716667;36.125;2.016667;
2000-09-25;0;886.316667;8.116667;24.266667;37.666667;1.645833;
2000-09-26;0;887.966667;13.5375;22.941667;60.208333;3.5;
2000-09-27;8;889.958333;14.508333;17.220833;84.75;4.083333;
2000-09-28;0;889.754167;13.583333;18.795833;73.208333;4.645833;
2000-09-29;0;889.225;11.754167;20.283333;61.083333;4.183333;
2000-09-30;0;888.75;10.266667;21.925;48.666667;3.504167;
2000-10-01;0;888.595833;11.466667;22.158333;52.333333;2.504167;
2000-10-02;0;888.516667;12.975;21.808333;58.125;1.829167;
2000-10-03;0;886.695833;12.466667;23.070833;54.541667;1.65;
2000-10-04;.2;886.35;14.858333;23.316667;60.083333;2.108333;
2000-10-05;0;886.004167;14.875;22.991667;61.875;2.0875;
2000-10-06;0;886.070833;15.120833;21.691667;69.291667;2.566667;
2000-10-07;37;887.058333;15.6875;21.2125;73.333333;2.620833;
2000-10-08;0;887.433333;16.025;22.9875;66.041667;2.483333;
2000-10-09;0;888.2625;14.404167;23.4125;59.041667;3.341667;
2000-10-10;0;887.75;13.241667;23.858333;53.666667;3.454167;
2000-10-11;0;887.3;10.133333;24.604167;43.708333;2.491667;
2000-10-12;0;887.0625;8.2625;24.5125;37.333333;2.220833;
2000-10-13;0;888.4125;8.666667;25.104167;37.125;2.320833;
2000-10-14;0;888.7875;7.808333;24.8;36.125;2.225;
2000-10-15;0;888;7.633333;24.779167;34.625;3.270833;
2000-10-16;0;888.625;10.5375;24.204167;42.916667;3.8375;
2000-10-17;0;889.454167;9.4625;23.545833;42.25;3.508333;
2000-10-18;0;889.9625;8.508333;24.3125;37.541667;3;
2000-10-19;0;888.129167;6.466667;25.066667;31.291667;2.845833;
2000-10-20;0;886.358333;9.9125;25.454167;39.666667;1.5375;
2000-10-21;0;884.475;9.9125;25.670833;37.916667;2.358333;
2000-10-22;0;883.829167;12.6875;24.016667;51.875;1.95;
2000-10-23;5.2;885.766667;14.516667;22.891667;62.708333;2.5625;
2000-10-24;0;885.883333;15.3375;22.225;67.25;1.920833;
2000-10-25;0;885.366667;13.054167;23.8125;54.25;1.729167;
2000-10-26;0;885.433333;12.870833;24.725;50.083333;2.720833;
2000-10-27;0;885.304167;10.733333;25.570833;40.333333;2.425;
2000-10-28;0;885.45;16.970833;21.870833;76.125;2.629167;
2000-10-29;92.2;885.866667;17.216667;21.816667;77;1.6875;
2000-10-30;32.4;886.975;17.370833;18.7875;91.625;1.829167;
2000-10-31;22.2;886.416667;17.420833;19.15;90.125;1.591667;
2000-11-01;22.2;885.691667;17.425;20.4125;83.75;2.7375;
2000-11-02;0;885.033333;17.429167;19.808333;86.583333;2.683333;
2000-11-03;7.4;882.891667;17.125;20.183333;83.916667;2.1375;
2000-11-04;13;881.916667;17.7625;20.4625;85.333333;2.5875;
2000-11-05;6.4;881.016667;17.383333;18.466667;93.375;1.7625;
2000-11-06;32;881.233333;17.695833;19.445833;89.958333;2.708333;
2000-11-07;1.2;881.479167;17.366667;20.15;84.75;3.7625;
2000-11-08;6.6;880.5125;17.920833;20.029167;88.166667;3.104167;
2000-11-09;0;881.4;17.0125;19.970833;83.583333;4.020833;
2000-11-10;0;881.983333;17.1375;21.558333;77.125;3.208333;
2000-11-11;0;882.0125;17.883333;21.433333;81.125;2.491667;
2000-11-12;0;881.845833;17.65;20.525;84.333333;3.25;
2000-11-13;1.2;881.9;17.595833;21.604167;78.833333;3.7125;
2000-11-14;4.4;881.604167;18.308333;20.991667;85.541667;3.816667;
2000-11-15;2.6;883.479167;18.120833;20.45;87.375;2.129167;
2000-11-16;31.2;884.979167;18.141667;20.195833;89;1.75;
2000-11-17;24.6;887.258333;17.933333;19.25;92.166667;2.079167;
2000-11-18;4;886.408333;15.929167;21.154167;75.041667;3.454167;
2000-11-19;0;885.4875;15.9125;21.529167;72;2.35;
2000-11-20;25.6;887.408333;15.875;19.4875;80.958333;2.375;
2000-11-21;0;887.358333;16.7875;20.333333;80.875;1.158333;
2000-11-22;3.4;888.125;16.954167;21.158333;79.083333;2.058333;
2000-11-23;12.6;887.875;15.675;22.891667;66.625;2.7375;
2000-11-24;0;886.975;13.016667;23.283333;53.291667;2.466667;
2000-11-25;0;886.370833;14.55;21.8;65.291667;2.3125;
2000-11-26;3;886.091667;16.170833;19.7;81.583333;1.395833;
2000-11-27;16.4;887.391667;17.5375;18.6875;93.291667;1.4375;
2000-11-28;7.2;887.616667;17.554167;19.233333;90.291667;2.108333;
2000-11-29;null;null;null;null;81.294118;null;
2000-11-30;.2;886.579167;17.308333;21.229167;79.291667;2.129167;
2000-12-01;null;null;null;null;79.411765;null;
2000-12-02;null;null;null;null;73.529412;null;
2000-12-03;7.8;885.370833;18.079167;20.866667;84.833333;2.883333;
2000-12-04;null;884.157143;17.695238;null;76.952381;2.914286;
2000-12-05;null;null;null;null;81.3125;null;
2000-12-06;null;884.122222;18.061111;null;81.277778;2.727778;
2000-12-07;.4;885.825;18.2875;21.895833;80.791667;1.695833;
2000-12-08;null;null;null;null;77.6;null;
2000-12-09;null;null;null;null;82.833333;null;
2000-12-10;null;null;null;null;null;null;
2000-12-11;null;null;null;null;null;null;
2000-12-12;null;null;null;null;null;null;
2000-12-13;null;null;null;null;null;null;
2000-12-14;null;null;null;null;87.625;null;
2000-12-15;null;null;null;null;null;null;
2000-12-16;null;null;null;null;null;null;
2000-12-17;null;null;null;null;null;null;
2000-12-18;null;null;null;null;null;null;
2000-12-19;null;null;null;null;null;null;
2000-12-20;null;null;null;null;null;null;
2000-12-21;null;null;null;null;null;null;
2000-12-22;null;null;null;null;null;null;
2000-12-23;null;887.466667;17.908333;21.566667;80.791667;1.6;
2000-12-24;1.4;886.825;17.020833;22.325;73.541667;2.1875;
2000-12-25;11.2;887.325;17.158333;22.7625;72.333333;2.9;
2000-12-26;.2;887.129167;15.0625;23.683333;60.5;3.104167;
2000-12-27;0;886.866667;14.229167;23.7625;57.916667;2.320833;
2000-12-28;0;886.729167;14.208333;22.583333;61.875;1.529167;
2000-12-29;36.2;886.420833;16.833333;22.541667;71.833333;2.116667;
2000-12-30;0;886.258333;17.7;22;77.958333;2.091667;
2000-12-31;31.6;886.008333;17.733333;21.458333;81.083333;2.804167;
2001-01-01;22.4;885.4;18.770833;20.691667;89.25;1.679167;
2001-01-02;37.2;885.9125;18.341667;20.666667;87;2.354167;
2001-01-03;null;886.835;17.815;null;77.2;2.755;
2001-01-04;null;888.495238;17.514286;null;80.238095;2.985714;
2001-01-05;null;887.9;17.035;null;72.1;3.435;
2001-01-06;null;886.695238;14.309524;null;60.714286;2.419048;
2001-01-07;null;885.636842;16.426316;null;68.526316;1.889474;
2001-01-08;null;null;null;null;71.428571;null;
2001-01-09;null;null;15.561111;null;62.611111;2.472222;
2001-01-10;null;886.594444;14.216667;null;54.888889;2.9;
2001-01-11;null;887.614286;16.647619;null;72.809524;2.604762;
2001-01-12;null;null;null;null;55.6;null;
2001-01-13;null;887.380952;14.771429;null;67.761905;3.019048;
2001-01-14;null;888.44;14.315;null;59.65;3.925;
2001-01-15;0;888.013043;14.365217;22.008696;63.043478;3.813043;
2001-01-16;0;887.886957;13.673913;21.8;61.217391;4.330435;
2001-01-17;0;888.095833;14.954167;21.85;66;3.529167;
2001-01-18;null;887.83;13.795;null;60.15;4.03;
2001-01-19;null;null;null;null;null;null;
2001-01-20;null;null;null;null;null;null;
2001-01-21;null;null;null;null;null;null;
2001-01-22;null;null;null;null;null;null;
2001-01-23;null;null;null;null;null;null;
2001-01-24;null;null;null;null;null;null;
2001-01-25;null;887.554167;17.870833;21.25;81.916667;1.5125;
2001-01-26;3.2;887.316667;16.654167;22.9625;69.708333;2.095833;
2001-01-27;0;886.773913;14.704348;23.673913;60.217391;1.46087;
2001-01-28;0;886.156522;14.9375;23.875;59.208333;1.979167;
2001-01-29;0;885.408333;16.583333;23.25;68.583333;1.795833;
2001-01-30;9.8;884.483333;16.020833;22.691667;68.5;2.175;
2001-01-31;0;884.9125;17.120833;23.1375;69.875;2.220833;
2001-02-01;0;884.5375;17.391667;21.904167;77.416667;2.066667;
2001-02-02;15;884.641667;17.308333;21.7375;77.375;1.779167;
2001-02-03;3;884.8;15.491667;24.3125;61.791667;2.2;
2001-02-04;0;886.125;13.316667;24.9;53.958333;2.325;
2001-02-05;0;886.279167;13.241667;24.3125;50.75;1.9875;
2001-02-06;0;886.041667;16.604167;24.366667;64.833333;1.733333;
2001-02-07;0;885.833333;16.391667;23.454167;66.708333;2.579167;
2001-02-08;3.6;885.42381;17.014286;null;77.380952;2.3;
2001-02-09;4.8;885.125;17.241667;22.016667;76.833333;1.870833;
2001-02-10;.2;885.183333;14.5125;23.65;60.708333;1.816667;
2001-02-11;0;885.766667;11.4375;23.529167;48.333333;2.5;
2001-02-12;0;886.2875;11.05;23.858333;46.958333;1.741667;
2001-02-13;0;885.533333;11.966667;24.275;47.5;1.5875;
2001-02-14;0;885.4;16.779167;20.5125;79.916667;1.8625;
2001-02-15;11;885.408333;15.479167;21;72.625;1.533333;
2001-02-16;.2;886.633333;16.883333;20.4875;80.791667;1.8125;
2001-02-17;1.4;887.345833;16.554167;21.508333;74.666667;1.295833;
2001-02-18;1.8;888.3;16.079167;22.908333;67.5;2.254167;
2001-02-19;0;887.7125;13.179167;23.4;56.083333;2;
2001-02-20;0;887.0125;15.525;22.225;66.458333;1.966667;
2001-02-21;.2;886.641667;16.429167;21.579167;73.75;1.9375;
2001-02-22;14.8;886.491667;16.641667;20.754167;78.583333;2.204167;
2001-02-23;2.4;886.958333;16.979167;21.754167;76.041667;1.15;
2001-02-24;.2;886.716667;16.05;22.441667;69.583333;1.875;
2001-02-25;18.4;886.1875;16.225;20.925;75.625;2.120833;
2001-02-26;1.6;885.2625;16.154167;22.404167;69.541667;2.433333;
2001-02-27;1.8;886.183333;16.870833;22.079167;72.833333;2.745833;
2001-02-28;17.8;887.4375;16.058333;19.954167;79.166667;3.020833;
2001-03-01;0;886.945833;16.675;20.704167;78.666667;1.729167;
2001-03-02;4.8;888.1;16.8;20.204167;82.166667;1.7625;
2001-03-03;3.6;889.033333;17.554167;19.954167;86.541667;2.941667;
2001-03-04;.8;888.133333;17.6;21.1375;81.25;1.3625;
2001-03-05;5;886.8625;17.6625;19.866667;87.5;1.741667;
2001-03-06;10.4;887.5125;16.954167;21.316667;78.541667;1.883333;
2001-03-07;4.8;889.495833;17.3125;20.241667;84.125;1.754167;
2001-03-08;0;888.279167;17;22.270833;74.166667;1.770833;
2001-03-09;0;886.3625;16.983333;21.741667;75.5;1.720833;
2001-03-10;17.8;884.691667;17.429167;21.379167;79.583333;2.133333;
2001-03-11;55.4;884.145833;17.920833;19.716667;89.833333;2.1875;
2001-03-12;8.4;884.483333;17.958333;19.529167;90.875;2.866667;
2001-03-13;22.4;885.516667;17.566667;18.766667;92.791667;3.55;
2001-03-14;26;886.366667;16.970833;19.641667;85.166667;3.354167;
2001-03-15;.4;887.2375;17.020833;20.258333;82.041667;2.516667;
2001-03-16;3.8;888.1375;16.995833;21.404167;77.083333;3.045833;
2001-03-17;.2;887.654167;15.0375;22.725;63.416667;2.825;
2001-03-18;0;885.520833;16.1125;23.3875;64.75;1.758333;
2001-03-19;.2;885.779167;17.291667;20.85;80.75;1.9125;
2001-03-20;7.6;888.195833;17.3;20.225;83.875;1.4375;
2001-03-21;3.8;888.05;15.975;21.854167;72.333333;2.733333;
2001-03-22;0;886.595833;14.820833;22.045833;65.666667;2.333333;
2001-03-23;0;885.525;14.729167;22.754167;62.416667;2.3;
2001-03-24;2;885.933333;15.866667;22.7625;66.416667;2.104167;
2001-03-25;0;887.129167;15.983333;22.420833;68.583333;1.520833;
2001-03-26;0;887.033333;16.345833;21.075;75.291667;1.670833;
2001-03-27;0;886.454167;16.279167;21.654167;73.541667;.916667;
2001-03-28;1;885.883333;17.358333;21.954167;75.75;1.391667;
2001-03-29;5.8;887.266667;17.691667;20.820833;82.875;1.729167;
2001-03-30;.2;887.866667;17.4375;19.75;86.875;1.65;
2001-03-31;16.8;886.654167;16.991667;21.708333;76.791667;2.05;
2001-04-01;0;887.016667;16.575;21.720833;73.375;2.1875;
2001-04-02;0;887.875;16.279167;21.504167;73.5;1.979167;
2001-04-03;11;888.075;16.420833;20.65;78.458333;1.633333;
2001-04-04;.4;887.108333;16.295833;21.383333;74.125;2.245833;
2001-04-05;27.8;887.545833;17.0375;22.033333;75.375;2.808333;
2001-04-06;0;888.991667;15.991667;22.7375;67.041667;3.083333;
2001-04-07;0;889.204167;15.320833;22.941667;64.083333;3.083333;
2001-04-08;0;888.117391;13.430435;22.221739;59.391304;2.813043;
2001-04-09;0;886.25;12.325;22.5375;53.5;2.504167;
2001-04-10;0;886.283333;12.479167;23.108333;52.25;1.845833;
2001-04-11;0;887.595833;12.333333;22.775;54.958333;1.341667;
2001-04-12;0;887.666667;15.4625;23.329167;61.583333;1.420833;
2001-04-13;10.8;886.070833;15.9375;23.091667;66.666667;1.608333;
2001-04-14;2.8;885.608333;17.308333;20.5625;82.083333;3.325;
2001-04-15;0;887.458333;15.4375;19.833333;76.75;2.3125;
2001-04-16;0;889.145833;15.316667;20.533333;73.875;2.316667;
2001-04-17;0;889.0375;15.583333;21.333333;70.666667;2.2;
2001-04-18;0;887.1625;15.0125;21.95;66.583333;1.6625;
2001-04-19;0;886.5375;14.554167;21.695833;65.625;1.129167;
2001-04-20;0;886.45;14.35;22.508333;62.125;1.7375;
2001-04-21;67;887.2625;16.4875;20.820833;77.791667;2.220833;
2001-04-22;21.4;886.2875;16.916667;20.720833;79.583333;2.141667;
2001-04-23;0;887.229167;16.533333;22.5625;70.125;1.816667;
2001-04-24;0;888.9625;14.866667;22.608333;63.416667;2.658333;
2001-04-25;0;890.05;12.445833;21.654167;57.791667;3.583333;
2001-04-26;0;889.495833;13.704167;21.579167;61.583333;3.545833;
2001-04-27;0;888.766667;14.258333;21.675;64.625;3.466667;
2001-04-28;null;null;null;null;63.375;null;
2001-04-29;null;889.0625;12.204167;20.958333;58.583333;2.270833;
2001-04-30;0;888.220833;12.520833;21.116667;59.583333;2.966667;
2001-05-01;0;888.066667;13.779167;21.354167;62.541667;3.583333;
2001-05-02;0;889.445833;14.241667;21.408333;65.916667;3.7375;
2001-05-03;0;889.3;14.129167;21.929167;62.416667;2.758333;
2001-05-04;0;887.370833;15.4;22.445833;65.541667;1.591667;
2001-05-05;0;885.779167;15.9125;20.9875;73.166667;1.779167;
2001-05-06;0;886.433333;12.85;20.308333;65.333333;1.695833;
2001-05-07;0;886.8625;11.908333;20.791667;58.125;1.408333;
2001-05-08;0;886.279167;11.545833;21.095833;55.75;1.670833;
2001-05-09;0;885.4375;12.0875;20.6875;59.75;1.404167;
2001-05-10;0;885.258333;12.191667;21.304167;57.583333;1.408333;
2001-05-11;0;886.145833;12.858333;22.025;58.083333;2.154167;
2001-05-12;0;887.5125;13.158333;22.470833;56.416667;1.191667;
2001-05-13;0;888.704167;15.670833;21.995833;68.5;2.05;
2001-05-14;4.8;888.575;16.025;20.670833;76.333333;2.575;
2001-05-15;0;887.158333;15.325;21.579167;69.208333;2.1875;
2001-05-16;0;886.7875;15.929167;21.929167;70.458333;2.1375;
2001-05-17;18.2;888.6125;16.279167;19.641667;81.708333;1.7125;
2001-05-18;0;889.145833;16.508333;21.116667;76.916667;1.5;
2001-05-19;0;888.925;14.458333;20.6625;70.041667;1.804167;
2001-05-20;0;888.275;9.958333;19.129167;57.625;2.270833;
2001-05-21;0;887.8;9.3625;18.6125;56.333333;2.766667;
2001-05-22;0;887.304167;11.2625;19.3625;62.25;1.779167;
2001-05-23;0;887.308333;11.6375;20.483333;59.916667;1.116667;
2001-05-24;.6;888.308333;13.179167;19.745833;67.25;2.520833;
2001-05-25;.8;888.958333;14.05;20.133333;69.458333;2.9625;
2001-05-26;0;887.583333;13.383333;21.133333;63;2.85;
2001-05-27;0;888.008696;14.916667;18.133333;82.041667;1.591667;
2001-05-28;2.4;888.452174;16.441667;19.420833;83.916667;1.158333;
2001-05-29;5.6;888.720833;16.191667;20.691667;77.083333;.820833;
2001-05-30;3.2;889.654167;15.425;21.741667;68.958333;2.516667;
2001-05-31;0;889.045833;13.9625;21.2625;64.875;2.4375;
2001-06-01;0;888.720833;12.608333;20.833333;60.583333;2.595833;
2001-06-02;0;889.220833;12.8;20.816667;61.625;3.1625;
2001-06-03;0;889.841667;14.591667;19.770833;72.791667;3.475;
2001-06-04;0;890.965;15.23;null;76.65;3.795;
2001-06-05;null;890.141667;13.558333;19.6;69.541667;3.320833;
2001-06-06;0;889.55;12.3;20.716667;60.041667;2.504167;
2001-06-07;0;889.43913;13.126087;20.465217;65.826087;1.682609;
2001-06-08;0;890.134783;11.717391;19.921739;60.652174;2.930435;
2001-06-09;0;890.704167;11.204167;19.645833;58.958333;3.304167;
2001-06-10;0;891.169565;10.304167;18.645833;60.583333;2.1625;
2001-06-11;0;890.241667;10.291667;18.733333;59.416667;3.066667;
2001-06-12;0;890.079167;11.6125;18.341667;65.458333;3.775;
2001-06-13;0;889.895833;11.604167;18.908333;64.25;3.2875;
2001-06-14;0;888.795833;10.291667;19.220833;58.75;2.454167;
2001-06-15;0;888.017391;9.270833;19.7125;53.75;2.229167;
2001-06-16;0;888.195833;9.691667;20.1125;52.083333;2.208333;
2001-06-17;0;887.9875;9.2375;20.179167;52.458333;1.275;
2001-06-18;0;888.220833;9.054167;20.016667;50.958333;1.220833;
2001-06-19;0;888.879167;9.466667;19.741667;53.541667;2.1;
2001-06-20;0;889.491667;10.095833;19.083333;57.791667;1.754167;
2001-06-21;0;890.420833;12.095833;16.266667;78.583333;2.116667;
2001-06-22;0;891.0625;12.058333;18.695833;67.583333;2.4;
2001-06-23;0;890.583333;12.145833;20.1125;61.708333;2.7375;
2001-06-24;0;890.916667;12.854167;20.304167;63.541667;3.333333;
2001-06-25;0;891.654167;11.525;19.804167;60.666667;3.0375;
2001-06-26;0;892.125;10.1;19.895833;56.083333;1.5;
2001-06-27;0;891.186957;12.33913;18.6;68.304348;1.717391;
2001-06-28;0;890.291667;8.35;18.170833;55.416667;2.391667;
2001-06-29;0;890.1625;7.954167;19.4375;48.791667;2.558333;
2001-06-30;0;889.383333;8.733333;19.504167;51.625;2.283333;
2001-07-01;0;888.704167;6.154167;18.9875;46.625;1.9375;
