ano;nome_uf;codigo_uf;sigla_uf;nome_regiao;codigo_regiao;familia;denominacao;quantidade
2003;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;10;19295
2003;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;20;5954
2003;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;50;48545
2003;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;100;160
2003;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;5;967
2003;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - em polímero;10;6
2003;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;10;2258
2003;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;20;317
2003;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;50;726
2003;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;100;129
2003;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;1;27
2003;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;2;362
2003;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;5;2837
2003;Rio Grande do Sul;43;RS;Sul;4;Cédulas - em polímero;10;29
2003;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;10;8643
2003;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;20;1134
2003;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;50;15750
2003;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;100;95
2003;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;5;60
2003;Rondônia;11;RO;Norte;1;Cédulas - em polímero;10;19
2003;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;10;430
2003;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;20;120
2003;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;50;949
2003;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;100;75
2003;Roraima;14;RR;Norte;1;Cédulas - 1a. família;10;7
2003;Roraima;14;RR;Norte;1;Cédulas - 1a. família;20;2
2003;Roraima;14;RR;Norte;1;Cédulas - 1a. família;50;147
2003;Roraima;14;RR;Norte;1;Cédulas - 1a. família;100;5
2003;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;1;1
2003;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;2;11
2003;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;5;438
2003;Santa Catarina;42;SC;Sul;4;Cédulas - em polímero;10;24
2003;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;10;3236
2003;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;20;1207
2003;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;50;11373
2003;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;100;49
2003;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;1;41
2003;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;2;70
2003;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;5;8890
2003;São Paulo;35;SP;Sudeste;3;Cédulas - em polímero;10;974
2003;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;10;46284
2003;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;20;22140
2003;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;50;103334
2003;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;100;1017
2003;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;2;62
2003;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;5;966
2003;Sergipe;28;SE;Nordeste;2;Cédulas - em polímero;10;2
2003;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;10;599
2003;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;20;229
2003;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;50;1056
2003;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;100;3
2003;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;2;1
2003;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;5;677
2003;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;10;92
2003;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;20;109
2003;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;50;822
2003;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;100;4
2004;Acre;12;AC;Norte;1;Cédulas - 1a. família;5;1
2004;Acre;12;AC;Norte;1;Cédulas - 1a. família;10;53
2004;Acre;12;AC;Norte;1;Cédulas - 1a. família;20;6
2004;Acre;12;AC;Norte;1;Cédulas - 1a. família;50;66
2004;Acre;12;AC;Norte;1;Cédulas - 1a. família;100;14
2004;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;2;3
2004;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;5;71
2004;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;10;219
2004;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;20;693
2004;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;50;1647
2004;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;100;6
2004;Amapá;16;AP;Norte;1;Cédulas - 1a. família;5;6
2004;Amapá;16;AP;Norte;1;Cédulas - em polímero;10;1
2004;Amapá;16;AP;Norte;1;Cédulas - 1a. família;10;35
2004;Amapá;16;AP;Norte;1;Cédulas - 1a. família;20;62
2004;Amapá;16;AP;Norte;1;Cédulas - 1a. família;50;69
2004;Amapá;16;AP;Norte;1;Cédulas - 1a. família;100;1
2004;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;2;5
2004;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;5;34
2004;Amazonas;13;AM;Norte;1;Cédulas - em polímero;10;160
2004;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;10;374
2004;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;20;27
2004;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;50;284
2004;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;100;105
2004;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;1;5
2004;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;2;10
2004;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;5;1467
2004;Bahia;29;BA;Nordeste;2;Cédulas - em polímero;10;92
2004;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;10;2842
2004;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;20;2683
2004;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;50;6060
2004;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;100;20
2004;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;1;1
2004;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;2;4
2004;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;5;123
2004;Ceará;23;CE;Nordeste;2;Cédulas - em polímero;10;134
2004;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;10;3020
2004;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;20;906
2004;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;50;4183
2004;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;100;12
2004;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;1;2
2004;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;2;16
2004;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;5;2823
2004;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - em polímero;10;241
2004;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;10;5865
2004;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;20;1781
2004;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;50;9529
2004;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;100;40
2004;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;1;6
2004;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;2;6
2004;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;5;1108
2004;Espírito Santo;32;ES;Sudeste;3;Cédulas - em polímero;10;2
2004;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;10;647
2004;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;20;459
2004;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;50;1762
2004;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;100;6
2004;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;1;6
2004;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;2;40
2004;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;5;2412
2004;Goiás;52;GO;Centro-Oeste;5;Cédulas - em polímero;10;101
2004;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;10;3295
2004;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;20;2011
2004;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;50;13750
2004;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;100;73
2004;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;1;1
2004;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;2;3
2004;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;5;473
2004;Maranhão;21;MA;Nordeste;2;Cédulas - em polímero;10;31
2004;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;10;357
2004;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;20;280
2004;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;50;2172
2004;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;100;4
2004;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;1;1
2004;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;2;2
2004;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;5;284
2004;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - em polímero;10;9
2004;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;10;406
2004;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;20;123
2004;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;50;2535
2004;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;100;28
2004;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;1;1
2004;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;2;1
2004;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;5;177
2004;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - em polímero;10;21
2004;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;10;621
2004;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;20;97
2004;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;50;3351
2004;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;100;10
2004;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;1;30
2004;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;2;64
2004;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;5;4945
2004;Minas Gerais;31;MG;Sudeste;3;Cédulas - em polímero;10;79
2004;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;10;10190
2004;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;20;13696
2004;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;50;29344
2004;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;100;139
2004;Nao Informado;#N/D;#N/D;#N/D;#N/D;Cédulas - 1a. família;5;2
2004;Nao Informado;#N/D;#N/D;#N/D;#N/D;Cédulas - em polímero;10;1
2004;Nao Informado;#N/D;#N/D;#N/D;#N/D;Cédulas - 1a. família;10;12
2004;Nao Informado;#N/D;#N/D;#N/D;#N/D;Cédulas - 1a. família;20;7
2004;Nao Informado;#N/D;#N/D;#N/D;#N/D;Cédulas - 1a. família;50;24
2004;Pará;15;PA;Norte;1;Cédulas - 1a. família;2;3
2004;Pará;15;PA;Norte;1;Cédulas - 1a. família;5;287
2004;Pará;15;PA;Norte;1;Cédulas - em polímero;10;29
2004;Pará;15;PA;Norte;1;Cédulas - 1a. família;10;2774
2004;Pará;15;PA;Norte;1;Cédulas - 1a. família;20;332
2004;Pará;15;PA;Norte;1;Cédulas - 1a. família;50;3799
2004;Pará;15;PA;Norte;1;Cédulas - 1a. família;100;25
2004;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;1;2
2004;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;2;2
2004;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;5;115
2004;Paraíba;25;PB;Nordeste;2;Cédulas - em polímero;10;8
2004;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;10;378
2004;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;20;519
2004;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;50;2290
2004;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;100;16
2004;Paraná;41;PR;Sul;4;Cédulas - 1a. família;1;14
2004;Paraná;41;PR;Sul;4;Cédulas - 1a. família;2;32
2004;Paraná;41;PR;Sul;4;Cédulas - 1a. família;5;837
2004;Paraná;41;PR;Sul;4;Cédulas - em polímero;10;4644
2004;Paraná;41;PR;Sul;4;Cédulas - 1a. família;10;5283
2004;Paraná;41;PR;Sul;4;Cédulas - 1a. família;20;1357
2004;Paraná;41;PR;Sul;4;Cédulas - 1a. família;50;25531
2004;Paraná;41;PR;Sul;4;Cédulas - 1a. família;100;54
2004;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;1;11
2004;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;2;286
2004;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;5;1326
2004;Pernambuco;26;PE;Nordeste;2;Cédulas - em polímero;10;99
2004;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;10;3219
2004;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;20;3780
2004;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;50;9916
2004;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;100;38
2004;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;2;8
2004;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;5;332
2004;Piauí;22;PI;Nordeste;2;Cédulas - em polímero;10;115
2004;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;10;443
2004;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;20;394
2004;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;50;2072
2004;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;100;7
2004;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;1;7
2004;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;2;34
2004;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;5;2168
2004;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - em polímero;10;103
2004;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;10;30719
2004;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;20;15910
2004;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;50;29015
2004;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;100;628
2004;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;2;4
2004;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;5;352
2004;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - em polímero;10;213
2004;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;10;262
2004;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;20;254
2004;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;50;1264
2004;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;100;31
2004;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;1;20
2004;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;2;384
2004;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;5;5122
2004;Rio Grande do Sul;43;RS;Sul;4;Cédulas - em polímero;10;260
2004;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;10;7666
2004;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;20;2872
2004;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;50;18035
2004;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;100;197
2004;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;1;4
2004;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;5;33
2004;Rondônia;11;RO;Norte;1;Cédulas - em polímero;10;3
2004;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;10;134
2004;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;20;55
2004;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;50;892
2004;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;100;172
2004;Roraima;14;RR;Norte;1;Cédulas - 1a. família;5;2
2004;Roraima;14;RR;Norte;1;Cédulas - em polímero;10;1
2004;Roraima;14;RR;Norte;1;Cédulas - 1a. família;10;11
2004;Roraima;14;RR;Norte;1;Cédulas - 1a. família;50;120
2004;Roraima;14;RR;Norte;1;Cédulas - 1a. família;100;4
2004;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;1;3
2004;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;2;17
2004;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;5;279
2004;Santa Catarina;42;SC;Sul;4;Cédulas - em polímero;10;585
2004;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;10;1070
2004;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;20;847
2004;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;50;8675
2004;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;100;23
2004;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;1;56
2004;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;2;126
2004;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;5;3628
2004;São Paulo;35;SP;Sudeste;3;Cédulas - em polímero;10;1439
2004;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;10;25234
2004;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;20;21904
2004;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;50;101846
2004;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;100;546
2004;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;1;2
2004;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;2;9
2004;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;5;917
2004;Sergipe;28;SE;Nordeste;2;Cédulas - em polímero;10;2
2004;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;10;206
2004;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;20;345
2004;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;50;1722
2004;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;2;2
2004;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;5;190
2004;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;10;394
2004;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;20;75
2004;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;50;773
2004;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;100;6
2005;Acre;12;AC;Norte;1;Cédulas - 1a. família;5;1
2005;Acre;12;AC;Norte;1;Cédulas - em polímero;10;4
2005;Acre;12;AC;Norte;1;Cédulas - 1a. família;10;79
2005;Acre;12;AC;Norte;1;Cédulas - 1a. família;20;98
2005;Acre;12;AC;Norte;1;Cédulas - 1a. família;50;279
2005;Acre;12;AC;Norte;1;Cédulas - 1a. família;100;14
2005;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;5;373
2005;Alagoas;27;AL;Nordeste;2;Cédulas - em polímero;10;14
2005;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;10;381
2005;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;20;698
2005;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;50;1730
2005;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;100;3
2005;Amapá;16;AP;Norte;1;Cédulas - 1a. família;5;2
2005;Amapá;16;AP;Norte;1;Cédulas - 1a. família;10;15
2005;Amapá;16;AP;Norte;1;Cédulas - 1a. família;20;6
2005;Amapá;16;AP;Norte;1;Cédulas - 1a. família;50;94
2005;Amapá;16;AP;Norte;1;Cédulas - 1a. família;100;2
2005;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;1;5
2005;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;2;21
2005;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;5;97
2005;Amazonas;13;AM;Norte;1;Cédulas - em polímero;10;1867
2005;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;10;617
2005;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;20;22
2005;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;50;1473
2005;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;100;94
2005;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;1;5
2005;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;2;95
2005;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;5;1436
2005;Bahia;29;BA;Nordeste;2;Cédulas - em polímero;10;117
2005;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;10;3652
2005;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;20;1933
2005;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;50;10663
2005;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;100;73
2005;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;2;6
2005;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;5;354
2005;Ceará;23;CE;Nordeste;2;Cédulas - em polímero;10;323
2005;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;10;4204
2005;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;20;969
2005;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;50;4985
2005;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;100;19
2005;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;1;5
2005;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;2;29
2005;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;5;1454
2005;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - em polímero;10;63
2005;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;10;2903
2005;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;20;667
2005;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;50;7537
2005;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;100;15
2005;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;1;8
2005;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;2;20
2005;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;5;303
2005;Espírito Santo;32;ES;Sudeste;3;Cédulas - em polímero;10;132
2005;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;10;949
2005;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;20;497
2005;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;50;2086
2005;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;100;19
2005;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;1;2
2005;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;2;31
2005;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;5;11693
2005;Goiás;52;GO;Centro-Oeste;5;Cédulas - em polímero;10;56
2005;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;10;2326
2005;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;20;520
2005;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;50;10376
2005;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;100;41
2005;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;1;2
2005;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;2;12
2005;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;5;289
2005;Maranhão;21;MA;Nordeste;2;Cédulas - em polímero;10;21
2005;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;10;979
2005;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;20;483
2005;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;50;2803
2005;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;100;11
2005;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;1;1
2005;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;2;3
2005;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;5;254
2005;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - em polímero;10;42
2005;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;10;251
2005;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;20;124
2005;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;50;3535
2005;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;100;113
2005;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;1;2
2005;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;2;17
2005;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;5;147
2005;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - em polímero;10;40
2005;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;10;1149
2005;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;20;60
2005;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;50;5497
2005;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;100;16
2005;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;1;19
2005;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;2;85
2005;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;5;2784
2005;Minas Gerais;31;MG;Sudeste;3;Cédulas - em polímero;10;1361
2005;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;10;12138
2005;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;20;4329
2005;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;50;27596
2005;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;100;464
